model_index,random_state,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
1,2,4,gini,1,0.7875,0.7931034482758621,0.8222222222222222,0.6808510638297872,0.0,0.7877120866280809,0.7419354838709677,0.8102189781021898,0.8,0.0,0.7875,0.7666666666666667,0.8161764705882353,0.7356321839080461,0,0.7865616548343475
2,2,4,gini,2,0.7875,0.7931034482758621,0.8222222222222222,0.6808510638297872,0.0,0.7877120866280809,0.7419354838709677,0.8102189781021898,0.8,0.0,0.7875,0.7666666666666667,0.8161764705882353,0.7356321839080461,0,0.7865616548343475
3,2,4,gini,3,0.7875,0.7931034482758621,0.8222222222222222,0.6808510638297872,0.0,0.7877120866280809,0.7419354838709677,0.8102189781021898,0.8,0.0,0.7875,0.7666666666666667,0.8161764705882353,0.7356321839080461,0,0.7865616548343475
4,2,4,gini,4,0.7875,0.7931034482758621,0.8222222222222222,0.6808510638297872,0.0,0.7877120866280809,0.7419354838709677,0.8102189781021898,0.8,0.0,0.7875,0.7666666666666667,0.8161764705882353,0.7356321839080461,0,0.7865616548343475
5,2,4,gini,5,0.7875,0.7931034482758621,0.8222222222222222,0.6808510638297872,0.0,0.7877120866280809,0.7419354838709677,0.8102189781021898,0.8,0.0,0.7875,0.7666666666666667,0.8161764705882353,0.7356321839080461,0,0.7865616548343475
6,2,4,gini,6,0.7875,0.7931034482758621,0.8222222222222222,0.6808510638297872,0.0,0.7877120866280809,0.7419354838709677,0.8102189781021898,0.8,0.0,0.7875,0.7666666666666667,0.8161764705882353,0.7356321839080461,0,0.7865616548343475
7,2,4,gini,7,0.7958333333333333,0.8214285714285714,0.8248175182481752,0.6808510638297872,0.0,0.7965108915906788,0.7419354838709677,0.8248175182481752,0.8,0.0,0.7958333333333333,0.7796610169491526,0.8248175182481752,0.7356321839080461,0,0.7948511266965387
8,2,4,gini,8,0.7958333333333333,0.8214285714285714,0.8248175182481752,0.6808510638297872,0.0,0.7965108915906788,0.7419354838709677,0.8248175182481752,0.8,0.0,0.7958333333333333,0.7796610169491526,0.8248175182481752,0.7356321839080461,0,0.7948511266965387
9,2,4,gini,9,0.7958333333333333,0.8214285714285714,0.8248175182481752,0.6808510638297872,0.0,0.7965108915906788,0.7419354838709677,0.8248175182481752,0.8,0.0,0.7958333333333333,0.7796610169491526,0.8248175182481752,0.7356321839080461,0,0.7948511266965387
10,2,4,gini,10,0.7958333333333333,0.8214285714285714,0.8248175182481752,0.6808510638297872,0.0,0.7965108915906788,0.7419354838709677,0.8248175182481752,0.8,0.0,0.7958333333333333,0.7796610169491526,0.8248175182481752,0.7356321839080461,0,0.7948511266965387
11,2,4,gini,11,0.7958333333333333,0.8214285714285714,0.8248175182481752,0.6808510638297872,0.0,0.7965108915906788,0.7419354838709677,0.8248175182481752,0.8,0.0,0.7958333333333333,0.7796610169491526,0.8248175182481752,0.7356321839080461,0,0.7948511266965387
